C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2022-03-21T00:00:00.000Z,0.57659912109375,21.748992919921875,13.819456415713546,2.6551518407305905,2166,0,,,,0
2022-03-14T00:00:00.000Z,-6.598052978515625,13.501312255859375,6.422269657378065,2.523619029722265,2166,0,,,,0
2022-02-17T00:00:00.000Z,-24.153289794921875,-8.62933349609375,-16.412202963648525,2.827626385706708,2166,0,,,,12.142197599261305
2022-02-10T00:00:00.000Z,-2.148468017578125,12.36431884765625,5.185522246779048,1.3831108773571181,2166,0,,,,0.13850415512465375
2022-01-17T00:00:00.000Z,-15.96478271484375,-1.59271240234375,-8.58158202448709,1.7245622975003694,2166,0,,,,4.247460757156053
2022-01-09T00:00:00.000Z,-29.272964477539062,-18.7410888671875,-24.787074848995697,1.8288579082702783,2166,0,,,,0.3693444136657437
2022-01-08T00:00:00.000Z,-11.667327880859375,9.227142333984375,-8.121878908391583,0.8698513730866402,2166,0,,,,0.046168051708217944
2021-12-23T00:00:00.000Z,-20.996505737304688,-5.92376708984375,-13.817087076597497,1.575513053475631,2166,0,,,,1.8928901200369368
